filename,width,height,class,xmin,ymin,xmax,ymax
DJI_0010_MP4-0031_jpg.rf.04480b06ba9c20d9f1d3233f330c5d0a.jpg,2688,1512,vehicles,1371,509,1388,533
DJI_0010_MP4-0031_jpg.rf.04480b06ba9c20d9f1d3233f330c5d0a.jpg,2688,1512,vehicles,1348,225,1358,253
DJI_0010_MP4-0031_jpg.rf.04480b06ba9c20d9f1d3233f330c5d0a.jpg,2688,1512,vehicles,1233,859,1250,878
DJI_0010_MP4-0031_jpg.rf.04480b06ba9c20d9f1d3233f330c5d0a.jpg,2688,1512,vehicles,955,629,988,656
DJI_0010_MP4-0031_jpg.rf.04480b06ba9c20d9f1d3233f330c5d0a.jpg,2688,1512,vehicles,1369,738,1387,781
DJI_0010_MP4-0040_jpg.rf.f4f52a920dc0513d75aaa625fbc3b2ba.jpg,2688,1512,boundaries,0,0,1244,451
DJI_0010_MP4-0040_jpg.rf.f4f52a920dc0513d75aaa625fbc3b2ba.jpg,2688,1512,boundaries,0,207,1239,1511
DJI_0010_MP4-0040_jpg.rf.f4f52a920dc0513d75aaa625fbc3b2ba.jpg,2688,1512,boundaries,1439,673,2687,1511
DJI_0010_MP4-0040_jpg.rf.f4f52a920dc0513d75aaa625fbc3b2ba.jpg,2688,1512,boundaries,1398,0,2686,665
DJI_0010_MP4-0040_jpg.rf.f4f52a920dc0513d75aaa625fbc3b2ba.jpg,2688,1512,obstacle,1425,551,1726,719
DJI_0010_MP4-0040_jpg.rf.f4f52a920dc0513d75aaa625fbc3b2ba.jpg,2688,1512,obstacle,1416,591,2687,800
DJI_0010_MP4-0040_jpg.rf.f4f52a920dc0513d75aaa625fbc3b2ba.jpg,2688,1512,obstacle,1512,858,1674,924
DJI_0010_MP4-0040_jpg.rf.f4f52a920dc0513d75aaa625fbc3b2ba.jpg,2688,1512,obstacle,1437,913,1521,1015
DJI_0010_MP4-0040_jpg.rf.f4f52a920dc0513d75aaa625fbc3b2ba.jpg,2688,1512,obstacle,1297,870,1364,1511
DJI_0010_MP4-0040_jpg.rf.f4f52a920dc0513d75aaa625fbc3b2ba.jpg,2688,1512,obstacle,993,696,1203,896
DJI_0010_MP4-0040_jpg.rf.f4f52a920dc0513d75aaa625fbc3b2ba.jpg,2688,1512,obstacle,0,98,1144,712
DJI_0010_MP4-0040_jpg.rf.f4f52a920dc0513d75aaa625fbc3b2ba.jpg,2688,1512,obstacle,938,255,1216,607
DJI_0010_MP4-0040_jpg.rf.f4f52a920dc0513d75aaa625fbc3b2ba.jpg,2688,1512,obstacle,1309,0,1329,641
DJI_0010_MP4-0040_jpg.rf.f4f52a920dc0513d75aaa625fbc3b2ba.jpg,2688,1512,vehicles,1105,596,1135,620
DJI_0010_MP4-0040_jpg.rf.f4f52a920dc0513d75aaa625fbc3b2ba.jpg,2688,1512,vehicles,1349,362,1372,406
DJI_0010_MP4-0040_jpg.rf.f4f52a920dc0513d75aaa625fbc3b2ba.jpg,2688,1512,vehicles,1899,1263,1925,1293
DJI_0010_MP4-0040_jpg.rf.f4f52a920dc0513d75aaa625fbc3b2ba.jpg,2688,1512,vehicles,1368,425,1378,446
DJI_0010_MP4-0040_jpg.rf.f4f52a920dc0513d75aaa625fbc3b2ba.jpg,2688,1512,vehicles,1151,715,1179,734
DJI_0010_MP4-0040_jpg.rf.f4f52a920dc0513d75aaa625fbc3b2ba.jpg,2688,1512,vehicles,1371,509,1388,533
DJI_0010_MP4-0040_jpg.rf.f4f52a920dc0513d75aaa625fbc3b2ba.jpg,2688,1512,vehicles,1348,225,1358,253
DJI_0010_MP4-0040_jpg.rf.f4f52a920dc0513d75aaa625fbc3b2ba.jpg,2688,1512,vehicles,1233,859,1250,878
DJI_0010_MP4-0040_jpg.rf.f4f52a920dc0513d75aaa625fbc3b2ba.jpg,2688,1512,vehicles,955,629,988,656
DJI_0010_MP4-0040_jpg.rf.f4f52a920dc0513d75aaa625fbc3b2ba.jpg,2688,1512,vehicles,1369,738,1387,781
DJI_0010_MP4-0010_jpg.rf.d5802abb713e023e0f69099e6babc67d.jpg,2688,1512,boundaries,0,0,1244,451
DJI_0010_MP4-0010_jpg.rf.d5802abb713e023e0f69099e6babc67d.jpg,2688,1512,boundaries,0,207,1239,1511
DJI_0010_MP4-0010_jpg.rf.d5802abb713e023e0f69099e6babc67d.jpg,2688,1512,boundaries,1439,673,2687,1511
DJI_0010_MP4-0010_jpg.rf.d5802abb713e023e0f69099e6babc67d.jpg,2688,1512,boundaries,1398,0,2686,665
DJI_0010_MP4-0010_jpg.rf.d5802abb713e023e0f69099e6babc67d.jpg,2688,1512,obstacle,1425,551,1726,719
DJI_0010_MP4-0010_jpg.rf.d5802abb713e023e0f69099e6babc67d.jpg,2688,1512,obstacle,1416,591,2687,800
DJI_0010_MP4-0010_jpg.rf.d5802abb713e023e0f69099e6babc67d.jpg,2688,1512,obstacle,1512,858,1674,924
DJI_0010_MP4-0010_jpg.rf.d5802abb713e023e0f69099e6babc67d.jpg,2688,1512,obstacle,1437,913,1521,1015
DJI_0010_MP4-0010_jpg.rf.d5802abb713e023e0f69099e6babc67d.jpg,2688,1512,obstacle,1297,870,1364,1511
DJI_0010_MP4-0010_jpg.rf.d5802abb713e023e0f69099e6babc67d.jpg,2688,1512,obstacle,993,696,1203,896
DJI_0010_MP4-0010_jpg.rf.d5802abb713e023e0f69099e6babc67d.jpg,2688,1512,obstacle,0,98,1144,712
DJI_0010_MP4-0010_jpg.rf.d5802abb713e023e0f69099e6babc67d.jpg,2688,1512,obstacle,938,255,1216,607
DJI_0010_MP4-0010_jpg.rf.d5802abb713e023e0f69099e6babc67d.jpg,2688,1512,obstacle,1309,0,1329,641
DJI_0010_MP4-0010_jpg.rf.d5802abb713e023e0f69099e6babc67d.jpg,2688,1512,vehicles,1105,596,1135,620
DJI_0010_MP4-0010_jpg.rf.d5802abb713e023e0f69099e6babc67d.jpg,2688,1512,vehicles,1349,362,1372,406
DJI_0010_MP4-0010_jpg.rf.d5802abb713e023e0f69099e6babc67d.jpg,2688,1512,vehicles,1899,1263,1925,1293
DJI_0010_MP4-0010_jpg.rf.d5802abb713e023e0f69099e6babc67d.jpg,2688,1512,vehicles,1368,425,1378,446
DJI_0010_MP4-0010_jpg.rf.d5802abb713e023e0f69099e6babc67d.jpg,2688,1512,vehicles,1151,715,1179,734
DJI_0010_MP4-0010_jpg.rf.d5802abb713e023e0f69099e6babc67d.jpg,2688,1512,vehicles,1371,509,1388,533
DJI_0010_MP4-0010_jpg.rf.d5802abb713e023e0f69099e6babc67d.jpg,2688,1512,vehicles,1348,225,1358,253
DJI_0010_MP4-0010_jpg.rf.d5802abb713e023e0f69099e6babc67d.jpg,2688,1512,vehicles,1233,859,1250,878
DJI_0010_MP4-0010_jpg.rf.d5802abb713e023e0f69099e6babc67d.jpg,2688,1512,vehicles,955,629,988,656
DJI_0010_MP4-0010_jpg.rf.d5802abb713e023e0f69099e6babc67d.jpg,2688,1512,vehicles,1369,738,1387,781
DJI_0010_MP4-0043_jpg.rf.05226ae5ac9457904f4182951a920749.jpg,2688,1512,boundaries,0,0,1244,451
DJI_0010_MP4-0043_jpg.rf.05226ae5ac9457904f4182951a920749.jpg,2688,1512,boundaries,0,207,1239,1511
DJI_0010_MP4-0043_jpg.rf.05226ae5ac9457904f4182951a920749.jpg,2688,1512,boundaries,1439,673,2687,1511
DJI_0010_MP4-0043_jpg.rf.05226ae5ac9457904f4182951a920749.jpg,2688,1512,boundaries,1398,0,2686,665
DJI_0010_MP4-0043_jpg.rf.05226ae5ac9457904f4182951a920749.jpg,2688,1512,obstacle,1425,551,1726,719
DJI_0010_MP4-0043_jpg.rf.05226ae5ac9457904f4182951a920749.jpg,2688,1512,obstacle,1416,591,2687,800
DJI_0010_MP4-0043_jpg.rf.05226ae5ac9457904f4182951a920749.jpg,2688,1512,obstacle,1512,858,1674,924
DJI_0010_MP4-0043_jpg.rf.05226ae5ac9457904f4182951a920749.jpg,2688,1512,obstacle,1437,913,1521,1015
DJI_0010_MP4-0043_jpg.rf.05226ae5ac9457904f4182951a920749.jpg,2688,1512,obstacle,1297,870,1364,1511
DJI_0010_MP4-0043_jpg.rf.05226ae5ac9457904f4182951a920749.jpg,2688,1512,obstacle,993,696,1203,896
DJI_0010_MP4-0043_jpg.rf.05226ae5ac9457904f4182951a920749.jpg,2688,1512,obstacle,0,98,1144,712
DJI_0010_MP4-0043_jpg.rf.05226ae5ac9457904f4182951a920749.jpg,2688,1512,obstacle,938,255,1216,607
DJI_0010_MP4-0043_jpg.rf.05226ae5ac9457904f4182951a920749.jpg,2688,1512,obstacle,1309,0,1329,641
DJI_0010_MP4-0043_jpg.rf.05226ae5ac9457904f4182951a920749.jpg,2688,1512,vehicles,1105,596,1135,620
DJI_0010_MP4-0043_jpg.rf.05226ae5ac9457904f4182951a920749.jpg,2688,1512,vehicles,1349,362,1372,406
DJI_0010_MP4-0043_jpg.rf.05226ae5ac9457904f4182951a920749.jpg,2688,1512,vehicles,1899,1263,1925,1293
DJI_0010_MP4-0043_jpg.rf.05226ae5ac9457904f4182951a920749.jpg,2688,1512,vehicles,1368,425,1378,446
DJI_0010_MP4-0043_jpg.rf.05226ae5ac9457904f4182951a920749.jpg,2688,1512,vehicles,1151,715,1179,734
DJI_0010_MP4-0043_jpg.rf.05226ae5ac9457904f4182951a920749.jpg,2688,1512,vehicles,1371,509,1388,533
DJI_0010_MP4-0043_jpg.rf.05226ae5ac9457904f4182951a920749.jpg,2688,1512,vehicles,1348,225,1358,253
DJI_0010_MP4-0043_jpg.rf.05226ae5ac9457904f4182951a920749.jpg,2688,1512,vehicles,1233,859,1250,878
DJI_0010_MP4-0043_jpg.rf.05226ae5ac9457904f4182951a920749.jpg,2688,1512,vehicles,955,629,988,656
DJI_0010_MP4-0043_jpg.rf.05226ae5ac9457904f4182951a920749.jpg,2688,1512,vehicles,1369,738,1387,781
DJI_0010_MP4-0033_jpg.rf.2b6f884184fcd26086f997942226ef32.jpg,2688,1512,boundaries,0,0,1244,451
DJI_0010_MP4-0033_jpg.rf.2b6f884184fcd26086f997942226ef32.jpg,2688,1512,boundaries,0,207,1239,1511
DJI_0010_MP4-0033_jpg.rf.2b6f884184fcd26086f997942226ef32.jpg,2688,1512,boundaries,1439,673,2687,1511
DJI_0010_MP4-0033_jpg.rf.2b6f884184fcd26086f997942226ef32.jpg,2688,1512,boundaries,1398,0,2686,665
DJI_0010_MP4-0033_jpg.rf.2b6f884184fcd26086f997942226ef32.jpg,2688,1512,obstacle,1425,551,1726,719
DJI_0010_MP4-0033_jpg.rf.2b6f884184fcd26086f997942226ef32.jpg,2688,1512,obstacle,1416,591,2687,800
DJI_0010_MP4-0033_jpg.rf.2b6f884184fcd26086f997942226ef32.jpg,2688,1512,obstacle,1512,858,1674,924
DJI_0010_MP4-0033_jpg.rf.2b6f884184fcd26086f997942226ef32.jpg,2688,1512,obstacle,1437,913,1521,1015
DJI_0010_MP4-0033_jpg.rf.2b6f884184fcd26086f997942226ef32.jpg,2688,1512,obstacle,1297,870,1364,1511
DJI_0010_MP4-0033_jpg.rf.2b6f884184fcd26086f997942226ef32.jpg,2688,1512,obstacle,993,696,1203,896
DJI_0010_MP4-0033_jpg.rf.2b6f884184fcd26086f997942226ef32.jpg,2688,1512,obstacle,0,98,1144,712
DJI_0010_MP4-0033_jpg.rf.2b6f884184fcd26086f997942226ef32.jpg,2688,1512,obstacle,938,255,1216,607
DJI_0010_MP4-0033_jpg.rf.2b6f884184fcd26086f997942226ef32.jpg,2688,1512,obstacle,1309,0,1329,641
DJI_0010_MP4-0033_jpg.rf.2b6f884184fcd26086f997942226ef32.jpg,2688,1512,vehicles,1105,596,1135,620
DJI_0010_MP4-0033_jpg.rf.2b6f884184fcd26086f997942226ef32.jpg,2688,1512,vehicles,1349,362,1372,406
DJI_0010_MP4-0033_jpg.rf.2b6f884184fcd26086f997942226ef32.jpg,2688,1512,vehicles,1899,1263,1925,1293
DJI_0010_MP4-0033_jpg.rf.2b6f884184fcd26086f997942226ef32.jpg,2688,1512,vehicles,1368,425,1378,446
DJI_0010_MP4-0033_jpg.rf.2b6f884184fcd26086f997942226ef32.jpg,2688,1512,vehicles,1151,715,1179,734
DJI_0010_MP4-0033_jpg.rf.2b6f884184fcd26086f997942226ef32.jpg,2688,1512,vehicles,1371,509,1388,533
DJI_0010_MP4-0033_jpg.rf.2b6f884184fcd26086f997942226ef32.jpg,2688,1512,vehicles,1348,225,1358,253
DJI_0010_MP4-0033_jpg.rf.2b6f884184fcd26086f997942226ef32.jpg,2688,1512,vehicles,1233,859,1250,878
DJI_0010_MP4-0033_jpg.rf.2b6f884184fcd26086f997942226ef32.jpg,2688,1512,vehicles,955,629,988,656
DJI_0010_MP4-0033_jpg.rf.2b6f884184fcd26086f997942226ef32.jpg,2688,1512,vehicles,1369,738,1387,781
DJI_0010_MP4-0004_jpg.rf.19e8a1f52544791d49e79b2418c00c40.jpg,2688,1512,boundaries,0,0,1244,451
DJI_0010_MP4-0004_jpg.rf.19e8a1f52544791d49e79b2418c00c40.jpg,2688,1512,boundaries,0,207,1239,1511
DJI_0010_MP4-0004_jpg.rf.19e8a1f52544791d49e79b2418c00c40.jpg,2688,1512,boundaries,1439,673,2687,1511
DJI_0010_MP4-0004_jpg.rf.19e8a1f52544791d49e79b2418c00c40.jpg,2688,1512,boundaries,1398,0,2686,665
DJI_0010_MP4-0004_jpg.rf.19e8a1f52544791d49e79b2418c00c40.jpg,2688,1512,obstacle,1425,551,1726,719
DJI_0010_MP4-0004_jpg.rf.19e8a1f52544791d49e79b2418c00c40.jpg,2688,1512,obstacle,1416,591,2687,800
DJI_0010_MP4-0004_jpg.rf.19e8a1f52544791d49e79b2418c00c40.jpg,2688,1512,obstacle,1512,858,1674,924
DJI_0010_MP4-0004_jpg.rf.19e8a1f52544791d49e79b2418c00c40.jpg,2688,1512,obstacle,1437,913,1521,1015
DJI_0010_MP4-0004_jpg.rf.19e8a1f52544791d49e79b2418c00c40.jpg,2688,1512,obstacle,1297,870,1364,1511
DJI_0010_MP4-0004_jpg.rf.19e8a1f52544791d49e79b2418c00c40.jpg,2688,1512,obstacle,993,696,1203,896
DJI_0010_MP4-0004_jpg.rf.19e8a1f52544791d49e79b2418c00c40.jpg,2688,1512,obstacle,0,98,1144,712
DJI_0010_MP4-0004_jpg.rf.19e8a1f52544791d49e79b2418c00c40.jpg,2688,1512,obstacle,938,255,1216,607
DJI_0010_MP4-0004_jpg.rf.19e8a1f52544791d49e79b2418c00c40.jpg,2688,1512,obstacle,1309,0,1329,641
DJI_0010_MP4-0004_jpg.rf.19e8a1f52544791d49e79b2418c00c40.jpg,2688,1512,vehicles,1105,596,1135,620
DJI_0010_MP4-0004_jpg.rf.19e8a1f52544791d49e79b2418c00c40.jpg,2688,1512,vehicles,1349,362,1372,406
DJI_0010_MP4-0004_jpg.rf.19e8a1f52544791d49e79b2418c00c40.jpg,2688,1512,vehicles,1899,1263,1925,1293
DJI_0010_MP4-0004_jpg.rf.19e8a1f52544791d49e79b2418c00c40.jpg,2688,1512,vehicles,1368,425,1378,446
DJI_0010_MP4-0004_jpg.rf.19e8a1f52544791d49e79b2418c00c40.jpg,2688,1512,vehicles,1151,715,1179,734
DJI_0010_MP4-0004_jpg.rf.19e8a1f52544791d49e79b2418c00c40.jpg,2688,1512,vehicles,1371,509,1388,533
DJI_0010_MP4-0004_jpg.rf.19e8a1f52544791d49e79b2418c00c40.jpg,2688,1512,vehicles,1348,225,1358,253
DJI_0010_MP4-0004_jpg.rf.19e8a1f52544791d49e79b2418c00c40.jpg,2688,1512,vehicles,1233,859,1250,878
DJI_0010_MP4-0004_jpg.rf.19e8a1f52544791d49e79b2418c00c40.jpg,2688,1512,vehicles,955,629,988,656
DJI_0010_MP4-0004_jpg.rf.19e8a1f52544791d49e79b2418c00c40.jpg,2688,1512,vehicles,1369,738,1387,781
DJI_0010_MP4-0007_jpg.rf.546b00d189d18ba0044d7e39c710ab0e.jpg,2688,1512,boundaries,0,0,1244,451
DJI_0010_MP4-0007_jpg.rf.546b00d189d18ba0044d7e39c710ab0e.jpg,2688,1512,boundaries,0,207,1239,1511
DJI_0010_MP4-0007_jpg.rf.546b00d189d18ba0044d7e39c710ab0e.jpg,2688,1512,boundaries,1439,673,2687,1511
DJI_0010_MP4-0007_jpg.rf.546b00d189d18ba0044d7e39c710ab0e.jpg,2688,1512,boundaries,1398,0,2686,665
DJI_0010_MP4-0007_jpg.rf.546b00d189d18ba0044d7e39c710ab0e.jpg,2688,1512,obstacle,1425,551,1726,719
DJI_0010_MP4-0007_jpg.rf.546b00d189d18ba0044d7e39c710ab0e.jpg,2688,1512,obstacle,1416,591,2687,800
DJI_0010_MP4-0007_jpg.rf.546b00d189d18ba0044d7e39c710ab0e.jpg,2688,1512,obstacle,1512,858,1674,924
DJI_0010_MP4-0007_jpg.rf.546b00d189d18ba0044d7e39c710ab0e.jpg,2688,1512,obstacle,1437,913,1521,1015
DJI_0010_MP4-0007_jpg.rf.546b00d189d18ba0044d7e39c710ab0e.jpg,2688,1512,obstacle,1297,870,1364,1511
DJI_0010_MP4-0007_jpg.rf.546b00d189d18ba0044d7e39c710ab0e.jpg,2688,1512,obstacle,993,696,1203,896
DJI_0010_MP4-0007_jpg.rf.546b00d189d18ba0044d7e39c710ab0e.jpg,2688,1512,obstacle,0,98,1144,712
DJI_0010_MP4-0007_jpg.rf.546b00d189d18ba0044d7e39c710ab0e.jpg,2688,1512,obstacle,938,255,1216,607
DJI_0010_MP4-0007_jpg.rf.546b00d189d18ba0044d7e39c710ab0e.jpg,2688,1512,obstacle,1309,0,1329,641
DJI_0010_MP4-0007_jpg.rf.546b00d189d18ba0044d7e39c710ab0e.jpg,2688,1512,vehicles,1105,596,1135,620
DJI_0010_MP4-0007_jpg.rf.546b00d189d18ba0044d7e39c710ab0e.jpg,2688,1512,vehicles,1349,362,1372,406
DJI_0010_MP4-0007_jpg.rf.546b00d189d18ba0044d7e39c710ab0e.jpg,2688,1512,vehicles,1899,1263,1925,1293
DJI_0010_MP4-0007_jpg.rf.546b00d189d18ba0044d7e39c710ab0e.jpg,2688,1512,vehicles,1368,425,1378,446
DJI_0010_MP4-0007_jpg.rf.546b00d189d18ba0044d7e39c710ab0e.jpg,2688,1512,vehicles,1151,715,1179,734
DJI_0010_MP4-0007_jpg.rf.546b00d189d18ba0044d7e39c710ab0e.jpg,2688,1512,vehicles,1371,509,1388,533
DJI_0010_MP4-0007_jpg.rf.546b00d189d18ba0044d7e39c710ab0e.jpg,2688,1512,vehicles,1348,225,1358,253
DJI_0010_MP4-0007_jpg.rf.546b00d189d18ba0044d7e39c710ab0e.jpg,2688,1512,vehicles,1233,859,1250,878
DJI_0010_MP4-0007_jpg.rf.546b00d189d18ba0044d7e39c710ab0e.jpg,2688,1512,vehicles,955,629,988,656
DJI_0010_MP4-0007_jpg.rf.546b00d189d18ba0044d7e39c710ab0e.jpg,2688,1512,vehicles,1369,738,1387,781
DJI_0010_MP4-0030_jpg.rf.aab39be690ad6d3644572503e853b9e1.jpg,2688,1512,boundaries,0,0,1244,451
DJI_0010_MP4-0030_jpg.rf.aab39be690ad6d3644572503e853b9e1.jpg,2688,1512,boundaries,0,207,1239,1511
DJI_0010_MP4-0030_jpg.rf.aab39be690ad6d3644572503e853b9e1.jpg,2688,1512,boundaries,1439,673,2687,1511
DJI_0010_MP4-0030_jpg.rf.aab39be690ad6d3644572503e853b9e1.jpg,2688,1512,boundaries,1398,0,2686,665
DJI_0010_MP4-0030_jpg.rf.aab39be690ad6d3644572503e853b9e1.jpg,2688,1512,obstacle,1425,551,1726,719
DJI_0010_MP4-0030_jpg.rf.aab39be690ad6d3644572503e853b9e1.jpg,2688,1512,obstacle,1416,591,2687,800
DJI_0010_MP4-0030_jpg.rf.aab39be690ad6d3644572503e853b9e1.jpg,2688,1512,obstacle,1512,858,1674,924
DJI_0010_MP4-0030_jpg.rf.aab39be690ad6d3644572503e853b9e1.jpg,2688,1512,obstacle,1437,913,1521,1015
DJI_0010_MP4-0030_jpg.rf.aab39be690ad6d3644572503e853b9e1.jpg,2688,1512,obstacle,1297,870,1364,1511
DJI_0010_MP4-0030_jpg.rf.aab39be690ad6d3644572503e853b9e1.jpg,2688,1512,obstacle,993,696,1203,896
DJI_0010_MP4-0030_jpg.rf.aab39be690ad6d3644572503e853b9e1.jpg,2688,1512,obstacle,0,98,1144,712
DJI_0010_MP4-0030_jpg.rf.aab39be690ad6d3644572503e853b9e1.jpg,2688,1512,obstacle,938,255,1216,607
DJI_0010_MP4-0030_jpg.rf.aab39be690ad6d3644572503e853b9e1.jpg,2688,1512,obstacle,1309,0,1329,641
DJI_0010_MP4-0030_jpg.rf.aab39be690ad6d3644572503e853b9e1.jpg,2688,1512,vehicles,1250,673,1281,698
DJI_0010_MP4-0030_jpg.rf.aab39be690ad6d3644572503e853b9e1.jpg,2688,1512,vehicles,1557,956,1589,984
DJI_0010_MP4-0030_jpg.rf.aab39be690ad6d3644572503e853b9e1.jpg,2688,1512,vehicles,4,130,38,157
DJI_0010_MP4-0030_jpg.rf.aab39be690ad6d3644572503e853b9e1.jpg,2688,1512,vehicles,1369,1454,1386,1496
DJI_0010_MP4-0030_jpg.rf.aab39be690ad6d3644572503e853b9e1.jpg,2688,1512,vehicles,1418,971,1432,993
DJI_0010_MP4-0030_jpg.rf.aab39be690ad6d3644572503e853b9e1.jpg,2688,1512,vehicles,1170,751,1213,780
DJI_0010_MP4-0030_jpg.rf.aab39be690ad6d3644572503e853b9e1.jpg,2688,1512,vehicles,1369,1353,1380,1377
DJI_0010_MP4-0030_jpg.rf.aab39be690ad6d3644572503e853b9e1.jpg,2688,1512,vehicles,1218,592,1228,607
DJI_0010_MP4-0030_jpg.rf.aab39be690ad6d3644572503e853b9e1.jpg,2688,1512,vehicles,702,505,735,527
DJI_0010_MP4-0030_jpg.rf.aab39be690ad6d3644572503e853b9e1.jpg,2688,1512,vehicles,1424,887,1454,910
DJI_0010_MP4-0020_jpg.rf.fe44c527a36a0e28fa8f3442a514df05.jpg,2688,1512,boundaries,0,0,1244,451
DJI_0010_MP4-0020_jpg.rf.fe44c527a36a0e28fa8f3442a514df05.jpg,2688,1512,boundaries,0,207,1239,1511
DJI_0010_MP4-0020_jpg.rf.fe44c527a36a0e28fa8f3442a514df05.jpg,2688,1512,boundaries,1439,673,2687,1511
DJI_0010_MP4-0020_jpg.rf.fe44c527a36a0e28fa8f3442a514df05.jpg,2688,1512,boundaries,1398,0,2686,665
DJI_0010_MP4-0020_jpg.rf.fe44c527a36a0e28fa8f3442a514df05.jpg,2688,1512,obstacle,1425,551,1726,719
DJI_0010_MP4-0020_jpg.rf.fe44c527a36a0e28fa8f3442a514df05.jpg,2688,1512,obstacle,1416,591,2687,800
DJI_0010_MP4-0020_jpg.rf.fe44c527a36a0e28fa8f3442a514df05.jpg,2688,1512,obstacle,1512,858,1674,924
DJI_0010_MP4-0020_jpg.rf.fe44c527a36a0e28fa8f3442a514df05.jpg,2688,1512,obstacle,1437,913,1521,1015
DJI_0010_MP4-0020_jpg.rf.fe44c527a36a0e28fa8f3442a514df05.jpg,2688,1512,obstacle,1297,870,1364,1511
DJI_0010_MP4-0020_jpg.rf.fe44c527a36a0e28fa8f3442a514df05.jpg,2688,1512,obstacle,993,696,1203,896
DJI_0010_MP4-0020_jpg.rf.fe44c527a36a0e28fa8f3442a514df05.jpg,2688,1512,obstacle,0,98,1144,712
DJI_0010_MP4-0020_jpg.rf.fe44c527a36a0e28fa8f3442a514df05.jpg,2688,1512,obstacle,938,255,1216,607
DJI_0010_MP4-0020_jpg.rf.fe44c527a36a0e28fa8f3442a514df05.jpg,2688,1512,obstacle,1309,0,1329,641
DJI_0010_MP4-0020_jpg.rf.fe44c527a36a0e28fa8f3442a514df05.jpg,2688,1512,vehicles,1105,596,1135,620
DJI_0010_MP4-0020_jpg.rf.fe44c527a36a0e28fa8f3442a514df05.jpg,2688,1512,vehicles,1349,362,1372,406
DJI_0010_MP4-0020_jpg.rf.fe44c527a36a0e28fa8f3442a514df05.jpg,2688,1512,vehicles,1899,1263,1925,1293
DJI_0010_MP4-0020_jpg.rf.fe44c527a36a0e28fa8f3442a514df05.jpg,2688,1512,vehicles,1368,425,1378,446
DJI_0010_MP4-0020_jpg.rf.fe44c527a36a0e28fa8f3442a514df05.jpg,2688,1512,vehicles,1151,715,1179,734
DJI_0010_MP4-0020_jpg.rf.fe44c527a36a0e28fa8f3442a514df05.jpg,2688,1512,vehicles,1371,509,1388,533
DJI_0010_MP4-0020_jpg.rf.fe44c527a36a0e28fa8f3442a514df05.jpg,2688,1512,vehicles,1348,225,1358,253
DJI_0010_MP4-0020_jpg.rf.fe44c527a36a0e28fa8f3442a514df05.jpg,2688,1512,vehicles,1233,859,1250,878
DJI_0010_MP4-0020_jpg.rf.fe44c527a36a0e28fa8f3442a514df05.jpg,2688,1512,vehicles,955,629,988,656
DJI_0010_MP4-0020_jpg.rf.fe44c527a36a0e28fa8f3442a514df05.jpg,2688,1512,vehicles,1369,738,1387,781
DJI_0010_MP4-0022_jpg.rf.f030db2c73b0d62f7be5898bce9d7d2d.jpg,2688,1512,boundaries,0,0,1244,451
DJI_0010_MP4-0022_jpg.rf.f030db2c73b0d62f7be5898bce9d7d2d.jpg,2688,1512,boundaries,0,207,1239,1511
DJI_0010_MP4-0022_jpg.rf.f030db2c73b0d62f7be5898bce9d7d2d.jpg,2688,1512,boundaries,1439,673,2687,1511
DJI_0010_MP4-0022_jpg.rf.f030db2c73b0d62f7be5898bce9d7d2d.jpg,2688,1512,boundaries,1398,0,2686,665
DJI_0010_MP4-0022_jpg.rf.f030db2c73b0d62f7be5898bce9d7d2d.jpg,2688,1512,obstacle,1425,551,1726,719
DJI_0010_MP4-0022_jpg.rf.f030db2c73b0d62f7be5898bce9d7d2d.jpg,2688,1512,obstacle,1416,591,2687,800
DJI_0010_MP4-0022_jpg.rf.f030db2c73b0d62f7be5898bce9d7d2d.jpg,2688,1512,obstacle,1512,858,1674,924
DJI_0010_MP4-0022_jpg.rf.f030db2c73b0d62f7be5898bce9d7d2d.jpg,2688,1512,obstacle,1437,913,1521,1015
DJI_0010_MP4-0022_jpg.rf.f030db2c73b0d62f7be5898bce9d7d2d.jpg,2688,1512,obstacle,1297,870,1364,1511
DJI_0010_MP4-0022_jpg.rf.f030db2c73b0d62f7be5898bce9d7d2d.jpg,2688,1512,obstacle,993,696,1203,896
DJI_0010_MP4-0022_jpg.rf.f030db2c73b0d62f7be5898bce9d7d2d.jpg,2688,1512,obstacle,0,98,1144,712
DJI_0010_MP4-0022_jpg.rf.f030db2c73b0d62f7be5898bce9d7d2d.jpg,2688,1512,obstacle,938,255,1216,607
DJI_0010_MP4-0022_jpg.rf.f030db2c73b0d62f7be5898bce9d7d2d.jpg,2688,1512,obstacle,1309,0,1329,641
DJI_0010_MP4-0022_jpg.rf.f030db2c73b0d62f7be5898bce9d7d2d.jpg,2688,1512,vehicles,1105,596,1135,620
DJI_0010_MP4-0022_jpg.rf.f030db2c73b0d62f7be5898bce9d7d2d.jpg,2688,1512,vehicles,1349,362,1372,406
DJI_0010_MP4-0022_jpg.rf.f030db2c73b0d62f7be5898bce9d7d2d.jpg,2688,1512,vehicles,1899,1263,1925,1293
DJI_0010_MP4-0022_jpg.rf.f030db2c73b0d62f7be5898bce9d7d2d.jpg,2688,1512,vehicles,1368,425,1378,446
DJI_0010_MP4-0022_jpg.rf.f030db2c73b0d62f7be5898bce9d7d2d.jpg,2688,1512,vehicles,1151,715,1179,734
